CUSTOMER_ID,AGE,GENDER,ITEM_PURCHASED,CATEGORY,PURCHASE_AMOUNT,LOCATION,REGION,SIZE,COLOR,SEASON,REVIEW_RATING,SUBSCRIPTION_STATUS,SHIPPING_TYPE,DISCOUNT_APPLIED,PROMO_CODE_USED,PREVIOUS_PURCHASES,PAYMENT_METHOD,FREQUENCY_OF_PURCHASES,PROCESSDATE,AGE_GROUP,REVIEWS_CLASSIFICATION
148,63,Male,Shoes,Footwear,64,Idaho,West Region,M,Purple,Summer,3.5,true,2-Day Shipping,true,true,31,Bank Transfer,Fortnightly,1/16/2025 2:53,SENIOR,GOOD
149,37,Male,Gloves,Accessories,90,Wyoming,West Region,M,Gray,Fall,2.6,true,Store Pickup,true,true,47,Debit Card,Annually,5/3/2025 12:55,ADULT,BAD
150,38,Male,Pants,Clothing,76,Delaware,South Region,M,White,Summer,3.2,true,Free Shipping,true,true,14,PayPal,Monthly,6/6/2025 23:56,ADULT,GOOD
151,35,Male,Boots,Footwear,96,California,West Region,L,Cyan,Fall,4.9,true,Standard,true,true,17,Debit Card,Every 3 Months,3/10/2025 22:56,YOUTH,EXCELLENT
152,28,Male,Sunglasses,Accessories,47,North Dakota,Midwest Region,L,Turquoise,Fall,4.5,true,Next Day Air,true,true,3,Venmo,Annually,3/18/2025 13:30,YOUTH,EXCELLENT
153,30,Male,Shirt,Clothing,85,South Carolina,South Region,S,Brown,Summer,4.3,true,Express,true,true,42,Venmo,Annually,1/30/2025 14:26,YOUTH,EXCELLENT
154,69,Male,Hoodie,Clothing,55,North Carolina,South Region,M,Maroon,Winter,3.2,true,Standard,true,true,22,Debit Card,Annually,2/27/2025 7:06,SENIOR,GOOD
155,41,Male,Dress,Clothing,98,Oklahoma,South Region,M,Charcoal,Fall,3.6,true,Next Day Air,true,true,21,Venmo,Quarterly,4/20/2025 1:47,ADULT,GOOD
156,63,Male,Socks,Clothing,77,Maine,Northeast Region,S,Olive,Spring,4.3,true,Free Shipping,true,true,21,Bank Transfer,Quarterly,1/10/2025 2:15,SENIOR,EXCELLENT
157,35,Male,Shorts,Clothing,26,Missouri,Midwest Region,M,Lavender,Fall,4.0,true,Standard,true,true,40,Debit Card,Annually,5/28/2025 12:34,YOUTH,GOOD
158,36,Male,Hat,Accessories,68,Vermont,Northeast Region,S,Yellow,Fall,3.0,true,Next Day Air,true,true,1,Bank Transfer,Fortnightly,4/11/2025 3:36,ADULT,GOOD
159,25,Male,Shirt,Clothing,73,Connecticut,Northeast Region,XL,Teal,Fall,4.1,true,Standard,true,true,50,Bank Transfer,Monthly,1/23/2025 22:00,YOUTH,EXCELLENT
160,58,Male,Gloves,Accessories,27,New Hampshire,Northeast Region,M,Charcoal,Fall,3.8,true,Store Pickup,true,true,39,Bank Transfer,Every 3 Months,1/14/2025 1:26,ADULT,GOOD
161,27,Male,Gloves,Accessories,23,Texas,South Region,M,Orange,Summer,4.6,true,Free Shipping,true,true,34,Venmo,Monthly,5/23/2025 15:06,YOUTH,EXCELLENT
162,65,Male,Backpack,Accessories,49,North Dakota,Midwest Region,M,Olive,Fall,3.0,true,Express,true,true,29,Venmo,Fortnightly,4/5/2025 19:46,SENIOR,GOOD
163,54,Male,Sunglasses,Accessories,74,California,West Region,M,Turquoise,Summer,3.0,true,Store Pickup,true,true,31,PayPal,Bi-Weekly,2/5/2025 11:15,ADULT,GOOD
164,54,Male,Skirt,Clothing,67,Virginia,South Region,M,Purple,Summer,3.4,true,Standard,true,true,8,Debit Card,Weekly,6/13/2025 5:12,ADULT,GOOD
165,59,Male,Handbag,Accessories,65,Delaware,South Region,S,Purple,Spring,2.6,true,Free Shipping,true,true,5,Credit Card,Fortnightly,1/24/2025 3:52,ADULT,BAD
166,42,Male,Handbag,Accessories,60,Kentucky,South Region,S,Yellow,Winter,2.8,true,Store Pickup,true,true,7,Cash,Monthly,3/24/2025 6:15,ADULT,BAD
167,46,Male,Sneakers,Footwear,31,Delaware,South Region,XL,Indigo,Fall,4.0,true,Store Pickup,true,true,30,Cash,Monthly,3/13/2025 13:17,ADULT,GOOD
168,33,Male,Gloves,Accessories,27,Arkansas,South Region,M,Green,Fall,4.0,true,Express,true,true,14,Credit Card,Every 3 Months,6/1/2025 11:39,YOUTH,GOOD
169,34,Male,Shoes,Footwear,80,Louisiana,South Region,M,Magenta,Summer,3.0,true,Express,true,true,5,Cash,Fortnightly,5/12/2025 22:09,YOUTH,GOOD
170,27,Male,Jacket,Outerwear,30,Nevada,West Region,S,Gold,Summer,3.3,true,Standard,true,true,3,PayPal,Every 3 Months,1/22/2025 16:59,YOUTH,GOOD
171,52,Male,Shirt,Clothing,25,Wyoming,West Region,M,Maroon,Fall,2.6,true,Store Pickup,true,true,46,Venmo,Bi-Weekly,6/22/2025 15:03,ADULT,BAD
172,29,Male,Shorts,Clothing,35,Virginia,South Region,M,Blue,Summer,3.6,true,Store Pickup,true,true,4,Credit Card,Weekly,1/1/2025 6:22,YOUTH,GOOD
173,54,Male,Jewelry,Accessories,67,Nebraska,Midwest Region,M,Violet,Summer,3.9,true,Next Day Air,true,true,42,Credit Card,Bi-Weekly,6/19/2025 5:27,ADULT,GOOD
174,25,Male,Hat,Accessories,46,Hawaii,West Region,M,Turquoise,Fall,3.4,true,Standard,true,true,30,Cash,Annually,4/10/2025 16:57,YOUTH,GOOD
175,41,Male,Shoes,Footwear,35,Vermont,Northeast Region,L,Brown,Winter,3.5,true,Express,true,true,37,Venmo,Annually,1/19/2025 9:25,ADULT,GOOD
176,53,Male,Coat,Outerwear,86,Oklahoma,South Region,L,Violet,Fall,2.8,true,Next Day Air,true,true,2,Bank Transfer,Annually,4/18/2025 5:25,ADULT,BAD
177,53,Male,Backpack,Accessories,81,New Hampshire,Northeast Region,L,Black,Spring,2.7,true,Next Day Air,true,true,30,Credit Card,Quarterly,5/12/2025 20:44,ADULT,BAD
178,21,Male,Hoodie,Clothing,42,Kansas,Midwest Region,L,Magenta,Fall,3.7,true,Next Day Air,true,true,47,Bank Transfer,Monthly,6/18/2025 13:15,YOUTH,GOOD
179,61,Male,Skirt,Clothing,43,Idaho,West Region,L,Lavender,Fall,4.3,true,2-Day Shipping,true,true,21,PayPal,Quarterly,1/26/2025 21:38,SENIOR,EXCELLENT
180,64,Male,Boots,Footwear,31,Illinois,Midwest Region,M,Violet,Fall,4.9,true,Store Pickup,true,true,9,Bank Transfer,Fortnightly,1/23/2025 8:48,SENIOR,EXCELLENT
181,51,Male,Sandals,Footwear,81,South Dakota,Midwest Region,L,Green,Fall,3.3,true,Store Pickup,true,true,12,Debit Card,Fortnightly,4/15/2025 2:11,ADULT,GOOD
182,32,Male,Pants,Clothing,61,Massachusetts,Northeast Region,M,Beige,Summer,4.7,true,Next Day Air,true,true,4,Bank Transfer,Weekly,5/19/2025 15:20,YOUTH,EXCELLENT
183,38,Male,Gloves,Accessories,96,Alabama,South Region,XL,Purple,Summer,2.8,true,Store Pickup,true,true,10,Debit Card,Annually,2/27/2025 6:38,ADULT,BAD
184,58,Male,Skirt,Clothing,29,Ohio,Midwest Region,XL,Beige,Spring,3.6,true,2-Day Shipping,true,true,26,Credit Card,Weekly,4/20/2025 1:29,ADULT,GOOD
185,32,Male,Sneakers,Footwear,33,Hawaii,West Region,L,Cyan,Spring,3.0,true,Express,true,true,40,Cash,Fortnightly,3/8/2025 13:42,YOUTH,GOOD
186,46,Male,T-shirt,Clothing,32,Wisconsin,Midwest Region,XL,Silver,Summer,4.5,true,Store Pickup,true,true,34,Bank Transfer,Fortnightly,4/22/2025 7:12,ADULT,EXCELLENT
187,39,Male,Backpack,Accessories,56,Minnesota,Midwest Region,S,Lavender,Summer,2.9,true,Standard,true,true,31,Debit Card,Annually,2/14/2025 16:41,ADULT,BAD
188,19,Male,Shoes,Footwear,94,Georgia,South Region,S,Purple,Spring,3.3,true,Store Pickup,true,true,1,Bank Transfer,Bi-Weekly,2/5/2025 1:18,YOUTH,GOOD
189,50,Male,Hoodie,Clothing,53,Arkansas,South Region,M,Pink,Spring,3.1,true,Express,true,true,5,Bank Transfer,Bi-Weekly,4/30/2025 17:22,ADULT,GOOD
190,36,Male,Blouse,Clothing,82,West Virginia,South Region,M,Maroon,Fall,4.4,true,Next Day Air,true,true,4,Credit Card,Weekly,1/19/2025 4:23,ADULT,EXCELLENT
191,65,Male,Coat,Outerwear,70,Indiana,Midwest Region,XL,Beige,Fall,3.0,true,Free Shipping,true,true,48,Venmo,Quarterly,5/27/2025 15:15,SENIOR,GOOD
192,64,Male,Hat,Accessories,76,Utah,West Region,M,Gray,Fall,3.9,true,Free Shipping,true,true,29,Cash,Every 3 Months,3/20/2025 2:11,SENIOR,GOOD
193,46,Male,Shoes,Footwear,29,Nebraska,Midwest Region,L,Turquoise,Summer,2.9,true,Express,true,true,12,PayPal,Bi-Weekly,6/27/2025 22:45,ADULT,BAD
194,36,Male,Belt,Accessories,100,North Dakota,Midwest Region,S,Silver,Fall,3.0,true,Standard,true,true,29,Venmo,Annually,1/29/2025 5:53,ADULT,GOOD
195,51,Male,Backpack,Accessories,94,Missouri,Midwest Region,M,Olive,Spring,3.1,true,Express,true,true,15,Debit Card,Quarterly,1/29/2025 0:54,ADULT,GOOD
196,51,Male,Jacket,Outerwear,25,New York,Northeast Region,M,Magenta,Fall,4.3,true,Free Shipping,true,true,34,Credit Card,Monthly,2/14/2025 6:41,ADULT,EXCELLENT
197,38,Male,Boots,Footwear,88,Washington,West Region,M,Lavender,Summer,3.9,true,Next Day Air,true,true,41,Credit Card,Fortnightly,5/16/2025 15:02,ADULT,GOOD
198,59,Male,Scarf,Accessories,78,South Carolina,South Region,M,Black,Fall,3.2,true,2-Day Shipping,true,true,41,Credit Card,Monthly,6/14/2025 14:45,ADULT,GOOD
199,57,Male,Jewelry,Accessories,45,Utah,West Region,M,Turquoise,Winter,4.8,true,Standard,true,true,39,Credit Card,Fortnightly,4/26/2025 17:53,ADULT,EXCELLENT
200,54,Male,Hat,Accessories,73,Idaho,West Region,XL,Green,Summer,3.8,true,Express,true,true,32,Cash,Weekly,3/29/2025 9:34,ADULT,GOOD
201,25,Male,Dress,Clothing,61,Pennsylvania,Northeast Region,S,Teal,Summer,3.3,true,Next Day Air,true,true,29,Venmo,Monthly,2/19/2025 14:33,YOUTH,GOOD
202,69,Male,Blouse,Clothing,22,Missouri,Midwest Region,S,Beige,Fall,4.3,true,Free Shipping,true,true,15,Bank Transfer,Annually,4/22/2025 14:27,SENIOR,EXCELLENT
203,57,Male,Hat,Accessories,38,Nebraska,Midwest Region,L,Magenta,Spring,2.7,true,Express,true,true,33,Venmo,Annually,2/10/2025 10:45,ADULT,BAD
204,70,Male,Scarf,Accessories,38,Indiana,Midwest Region,S,Yellow,Fall,3.2,true,Next Day Air,true,true,18,Bank Transfer,Weekly,5/29/2025 16:00,SENIOR,GOOD
205,24,Male,Sneakers,Footwear,100,Arizona,West Region,M,Yellow,Fall,4.0,true,Store Pickup,true,true,35,Cash,Bi-Weekly,5/22/2025 22:53,YOUTH,GOOD
206,67,Male,Shirt,Clothing,64,Hawaii,West Region,M,Silver,Winter,3.0,true,Standard,true,true,25,PayPal,Weekly,5/26/2025 0:01,SENIOR,GOOD
207,24,Male,T-shirt,Clothing,55,Wisconsin,Midwest Region,L,Silver,Summer,4.2,true,Free Shipping,true,true,6,Venmo,Fortnightly,6/19/2025 6:11,YOUTH,EXCELLENT
208,62,Male,Gloves,Accessories,91,Rhode Island,Northeast Region,M,Silver,Summer,2.9,true,Express,true,true,17,Bank Transfer,Bi-Weekly,3/15/2025 13:38,SENIOR,BAD
209,57,Male,Skirt,Clothing,38,Wisconsin,Midwest Region,M,Gold,Spring,4.1,true,Store Pickup,true,true,17,Credit Card,Monthly,3/25/2025 18:17,ADULT,EXCELLENT
210,55,Male,Sandals,Footwear,97,Minnesota,Midwest Region,S,Olive,Winter,3.2,true,Store Pickup,true,true,44,Cash,Every 3 Months,2/5/2025 13:05,ADULT,GOOD
211,45,Male,Jacket,Outerwear,22,Vermont,Northeast Region,L,Teal,Fall,3.0,true,2-Day Shipping,true,true,6,PayPal,Fortnightly,3/5/2025 5:25,ADULT,GOOD
212,69,Male,Skirt,Clothing,92,South Dakota,Midwest Region,L,Maroon,Fall,4.2,true,2-Day Shipping,true,true,45,Debit Card,Fortnightly,4/9/2025 11:27,SENIOR,EXCELLENT
213,67,Male,Handbag,Accessories,84,Virginia,South Region,L,Blue,Fall,4.2,true,Express,true,true,7,Debit Card,Annually,5/11/2025 3:36,SENIOR,EXCELLENT
214,30,Male,Handbag,Accessories,93,Nevada,West Region,L,Peach,Fall,4.4,true,Store Pickup,true,true,11,Debit Card,Every 3 Months,1/26/2025 8:50,YOUTH,EXCELLENT
215,24,Male,Jacket,Outerwear,50,Hawaii,West Region,L,Blue,Summer,4.2,true,Next Day Air,true,true,41,Cash,Every 3 Months,3/20/2025 21:15,YOUTH,EXCELLENT
216,62,Male,Scarf,Accessories,64,New Jersey,Northeast Region,S,Orange,Spring,2.8,true,2-Day Shipping,true,true,24,PayPal,Bi-Weekly,5/13/2025 19:24,SENIOR,BAD
217,43,Male,Shorts,Clothing,61,Massachusetts,Northeast Region,L,Yellow,Spring,3.7,true,Free Shipping,true,true,21,Venmo,Weekly,6/25/2025 15:49,ADULT,GOOD
218,35,Male,Sunglasses,Accessories,48,Oklahoma,South Region,M,Purple,Winter,3.5,true,Next Day Air,true,true,24,Bank Transfer,Annually,6/27/2025 1:23,YOUTH,GOOD
219,28,Male,T-shirt,Clothing,45,California,West Region,S,Magenta,Spring,2.9,true,Store Pickup,true,true,8,Credit Card,Quarterly,1/13/2025 19:02,YOUTH,BAD
220,32,Male,Belt,Accessories,88,Nevada,West Region,M,Cyan,Spring,3.0,true,Free Shipping,true,true,12,Cash,Fortnightly,2/22/2025 3:58,YOUTH,GOOD
221,39,Male,Sneakers,Footwear,57,Arizona,West Region,S,Indigo,Spring,3.7,true,Express,true,true,48,Debit Card,Fortnightly,3/7/2025 11:56,ADULT,GOOD
222,28,Male,Hat,Accessories,68,North Carolina,South Region,XL,Magenta,Summer,4.4,true,Store Pickup,true,true,6,Bank Transfer,Quarterly,2/23/2025 12:37,YOUTH,EXCELLENT
223,47,Male,Gloves,Accessories,94,New York,Northeast Region,XL,Gray,Spring,4.5,true,2-Day Shipping,true,true,14,PayPal,Fortnightly,5/6/2025 6:38,ADULT,EXCELLENT
224,20,Male,Pants,Clothing,41,Wyoming,West Region,M,Turquoise,Spring,4.8,true,Free Shipping,true,true,34,PayPal,Annually,6/6/2025 21:03,YOUTH,EXCELLENT
225,63,Male,Socks,Clothing,83,South Dakota,Midwest Region,S,Beige,Summer,2.9,true,Free Shipping,true,true,12,Cash,Every 3 Months,2/25/2025 17:12,SENIOR,BAD
226,25,Male,Jacket,Outerwear,22,Arkansas,South Region,M,Olive,Spring,3.2,true,Next Day Air,true,true,11,Bank Transfer,Annually,5/10/2025 5:03,YOUTH,GOOD
227,29,Male,Shoes,Footwear,74,Texas,South Region,L,Violet,Spring,3.3,true,Free Shipping,true,true,5,PayPal,Monthly,1/11/2025 23:19,YOUTH,GOOD
228,50,Male,Jeans,Clothing,90,Rhode Island,Northeast Region,M,Turquoise,Winter,4.2,true,Standard,true,true,25,Venmo,Fortnightly,3/8/2025 1:08,ADULT,EXCELLENT
229,18,Male,Socks,Clothing,79,New Hampshire,Northeast Region,M,White,Spring,2.9,true,Store Pickup,true,true,11,Credit Card,Annually,1/19/2025 14:26,YOUTH,BAD
230,70,Male,Sandals,Footwear,28,Ohio,Midwest Region,S,Silver,Spring,4.6,true,Next Day Air,true,true,27,PayPal,Every 3 Months,3/3/2025 13:44,SENIOR,EXCELLENT
231,66,Male,Scarf,Accessories,88,Utah,West Region,L,Olive,Fall,4.1,true,Standard,true,true,43,Credit Card,Annually,6/25/2025 1:00,SENIOR,EXCELLENT
232,28,Male,Blouse,Clothing,26,Tennessee,South Region,M,Blue,Spring,3.1,true,2-Day Shipping,true,true,18,Debit Card,Every 3 Months,1/12/2025 19:49,YOUTH,GOOD
233,54,Male,Jewelry,Accessories,27,Hawaii,West Region,L,Purple,Winter,4.2,true,Express,true,true,32,Bank Transfer,Bi-Weekly,6/18/2025 20:52,ADULT,EXCELLENT
234,19,Male,Sweater,Clothing,83,Arizona,West Region,XL,Yellow,Fall,4.5,true,Next Day Air,true,true,27,Bank Transfer,Every 3 Months,2/14/2025 13:24,YOUTH,EXCELLENT
235,20,Male,Gloves,Accessories,39,South Dakota,Midwest Region,S,Silver,Summer,3.7,true,Next Day Air,true,true,24,Credit Card,Weekly,3/15/2025 19:17,YOUTH,GOOD
236,43,Male,Sunglasses,Accessories,89,New Jersey,Northeast Region,M,Cyan,Winter,3.7,true,Free Shipping,true,true,31,Debit Card,Quarterly,4/16/2025 11:32,ADULT,GOOD
237,38,Male,Coat,Outerwear,68,North Dakota,Midwest Region,L,Green,Winter,3.4,true,Next Day Air,true,true,39,PayPal,Fortnightly,3/23/2025 23:32,ADULT,GOOD
238,50,Male,Dress,Clothing,90,Iowa,Midwest Region,M,Beige,Summer,3.0,true,Store Pickup,true,true,36,Debit Card,Fortnightly,6/23/2025 19:56,ADULT,GOOD
239,64,Male,Skirt,Clothing,34,Ohio,Midwest Region,M,Peach,Fall,4.2,true,Free Shipping,true,true,5,Cash,Annually,3/14/2025 23:56,SENIOR,EXCELLENT
240,49,Male,Pants,Clothing,51,Vermont,Northeast Region,L,Yellow,Summer,2.9,true,Express,true,true,47,Credit Card,Bi-Weekly,6/24/2025 5:55,ADULT,BAD
241,47,Male,Sweater,Clothing,45,Montana,West Region,XL,Turquoise,Winter,3.5,true,Free Shipping,true,true,29,Bank Transfer,Fortnightly,4/26/2025 20:51,ADULT,GOOD
242,36,Male,Hoodie,Clothing,88,Delaware,South Region,M,Peach,Winter,4.1,true,Free Shipping,true,true,43,Venmo,Bi-Weekly,2/24/2025 13:34,ADULT,EXCELLENT
243,55,Male,Coat,Outerwear,85,New York,Northeast Region,L,Gray,Summer,4.3,true,Store Pickup,true,true,40,Debit Card,Every 3 Months,5/26/2025 23:57,ADULT,EXCELLENT
244,25,Male,Jewelry,Accessories,100,Kentucky,South Region,M,Olive,Winter,2.8,true,2-Day Shipping,true,true,4,Debit Card,Monthly,1/29/2025 20:52,YOUTH,BAD
245,53,Male,Belt,Accessories,42,Oregon,West Region,S,Indigo,Spring,4.9,true,2-Day Shipping,true,true,39,PayPal,Weekly,1/20/2025 4:36,ADULT,EXCELLENT
246,49,Male,Sandals,Footwear,53,Rhode Island,Northeast Region,L,Charcoal,Summer,3.3,true,Next Day Air,true,true,45,Venmo,Fortnightly,3/20/2025 7:27,ADULT,GOOD
247,35,Male,Sunglasses,Accessories,86,Nevada,West Region,XL,Beige,Spring,3.2,true,Express,true,true,20,Venmo,Bi-Weekly,4/23/2025 22:01,YOUTH,GOOD
248,29,Male,Sweater,Clothing,66,Montana,West Region,XL,Brown,Spring,4.4,true,Standard,true,true,14,Debit Card,Weekly,1/2/2025 12:49,YOUTH,EXCELLENT
249,47,Male,Belt,Accessories,100,Pennsylvania,Northeast Region,M,Blue,Winter,4.8,true,Express,true,true,33,PayPal,Weekly,3/8/2025 17:18,ADULT,EXCELLENT
250,53,Male,Handbag,Accessories,47,Alaska,West Region,S,Teal,Fall,4.2,true,Standard,true,true,18,Credit Card,Annually,1/13/2025 15:33,ADULT,EXCELLENT
251,33,Male,Skirt,Clothing,25,Mississippi,South Region,L,Black,Fall,4.0,true,Express,true,true,9,Bank Transfer,Weekly,3/24/2025 7:59,YOUTH,GOOD
252,21,Male,Handbag,Accessories,51,Wyoming,West Region,XL,Gold,Winter,2.5,true,Standard,true,true,34,PayPal,Annually,4/28/2025 13:04,YOUTH,BAD
253,32,Male,Shorts,Clothing,41,Delaware,South Region,M,Violet,Summer,3.9,true,Free Shipping,true,true,33,Venmo,Fortnightly,1/12/2025 16:48,YOUTH,GOOD
254,52,Male,Boots,Footwear,73,Oklahoma,South Region,L,Cyan,Winter,4.9,true,2-Day Shipping,true,true,15,Bank Transfer,Bi-Weekly,3/31/2025 15:12,ADULT,EXCELLENT
255,67,Male,Sunglasses,Accessories,42,Indiana,Midwest Region,M,White,Winter,3.5,true,Store Pickup,true,true,4,PayPal,Bi-Weekly,1/13/2025 1:13,SENIOR,GOOD
256,43,Male,Scarf,Accessories,20,Maryland,South Region,M,Charcoal,Spring,4.2,true,Free Shipping,true,true,25,Debit Card,Annually,1/15/2025 9:29,ADULT,EXCELLENT
257,58,Male,Jewelry,Accessories,30,South Dakota,Midwest Region,XL,Violet,Spring,4.7,true,Express,true,true,20,Credit Card,Every 3 Months,3/25/2025 10:55,ADULT,EXCELLENT
258,20,Male,Handbag,Accessories,53,West Virginia,South Region,M,Red,Summer,4.5,true,Express,true,true,5,Credit Card,Quarterly,4/8/2025 21:13,YOUTH,EXCELLENT
259,61,Male,Gloves,Accessories,74,Alabama,South Region,S,Lavender,Spring,2.8,true,Express,true,true,16,Cash,Quarterly,5/16/2025 8:05,SENIOR,BAD
260,32,Male,Jeans,Clothing,57,Louisiana,South Region,M,Gold,Fall,2.9,true,Standard,true,true,13,Debit Card,Annually,2/12/2025 15:22,YOUTH,BAD
261,38,Male,Hat,Accessories,57,Montana,West Region,S,Red,Winter,3.2,true,2-Day Shipping,true,true,11,Credit Card,Every 3 Months,3/18/2025 6:52,ADULT,GOOD
262,21,Male,Jeans,Clothing,77,California,West Region,L,Magenta,Winter,4.9,true,Standard,true,true,21,Credit Card,Annually,4/14/2025 14:08,YOUTH,EXCELLENT
263,37,Male,Pants,Clothing,40,Hawaii,West Region,M,Teal,Summer,3.7,true,Next Day Air,true,true,6,Debit Card,Annually,6/17/2025 6:17,ADULT,GOOD
264,27,Male,Shorts,Clothing,46,Iowa,Midwest Region,M,Purple,Summer,4.3,true,Store Pickup,true,true,29,Venmo,Monthly,2/1/2025 19:50,YOUTH,EXCELLENT
265,36,Male,Pants,Clothing,78,Colorado,West Region,S,Charcoal,Fall,3.9,true,Store Pickup,true,true,15,Cash,Annually,5/1/2025 2:41,ADULT,GOOD
266,32,Male,Backpack,Accessories,59,Michigan,Midwest Region,M,Gray,Spring,3.2,true,2-Day Shipping,true,true,17,Bank Transfer,Bi-Weekly,5/31/2025 3:45,YOUTH,GOOD
267,51,Male,Jewelry,Accessories,75,Louisiana,South Region,L,White,Summer,3.1,true,Express,true,true,32,Credit Card,Weekly,4/24/2025 9:30,ADULT,GOOD
268,64,Male,Sweater,Clothing,54,Maryland,South Region,M,Olive,Spring,3.9,true,2-Day Shipping,true,true,42,Venmo,Annually,4/2/2025 23:15,SENIOR,GOOD
269,68,Male,Shoes,Footwear,42,Georgia,South Region,M,Charcoal,Spring,2.6,true,Store Pickup,true,true,21,Cash,Monthly,1/12/2025 8:40,SENIOR,BAD
270,68,Male,Blouse,Clothing,44,Georgia,South Region,M,Charcoal,Winter,3.3,true,Next Day Air,true,true,9,Cash,Bi-Weekly,2/9/2025 8:14,SENIOR,GOOD
271,33,Male,Jeans,Clothing,52,North Dakota,Midwest Region,XL,Orange,Fall,4.6,true,Free Shipping,true,true,16,Bank Transfer,Annually,5/26/2025 3:34,YOUTH,EXCELLENT
272,65,Male,Sunglasses,Accessories,69,Maryland,South Region,XL,Yellow,Summer,4.6,true,Express,true,true,42,Credit Card,Fortnightly,1/28/2025 0:12,SENIOR,EXCELLENT
273,48,Male,Jewelry,Accessories,26,Oregon,West Region,M,Beige,Summer,4.4,true,2-Day Shipping,true,true,37,Debit Card,Bi-Weekly,6/20/2025 15:45,ADULT,EXCELLENT
274,69,Male,Coat,Outerwear,33,North Dakota,Midwest Region,S,Silver,Spring,4.2,true,Express,true,true,32,Debit Card,Quarterly,5/10/2025 15:09,SENIOR,EXCELLENT
275,59,Male,Jewelry,Accessories,32,Maryland,South Region,M,Indigo,Spring,3.0,true,Express,true,true,28,Cash,Bi-Weekly,2/15/2025 7:37,ADULT,GOOD
276,48,Male,Backpack,Accessories,85,Virginia,South Region,XL,Lavender,Winter,4.0,true,Express,true,true,13,Credit Card,Weekly,5/10/2025 19:24,ADULT,GOOD
277,25,Male,Skirt,Clothing,30,South Dakota,Midwest Region,XL,Turquoise,Fall,3.5,true,Express,true,true,11,Bank Transfer,Fortnightly,5/31/2025 0:26,YOUTH,GOOD
278,29,Male,Shirt,Clothing,29,Georgia,South Region,M,Green,Winter,3.0,true,Store Pickup,true,true,36,Bank Transfer,Bi-Weekly,2/19/2025 17:23,YOUTH,GOOD
279,57,Male,Sweater,Clothing,95,Hawaii,West Region,M,Orange,Spring,3.7,true,Express,true,true,23,Debit Card,Annually,4/22/2025 9:54,ADULT,GOOD
280,23,Male,Sneakers,Footwear,69,Arkansas,South Region,L,Turquoise,Summer,4.0,true,Standard,true,true,37,Bank Transfer,Monthly,3/30/2025 12:36,YOUTH,GOOD
281,45,Male,Sandals,Footwear,69,Montana,West Region,S,Cyan,Fall,4.2,true,2-Day Shipping,true,true,21,Cash,Bi-Weekly,2/5/2025 11:01,ADULT,EXCELLENT
282,38,Male,Belt,Accessories,61,Oklahoma,South Region,XL,Charcoal,Spring,2.5,true,Standard,true,true,22,Debit Card,Bi-Weekly,2/14/2025 21:18,ADULT,BAD
283,21,Male,Skirt,Clothing,94,Minnesota,Midwest Region,M,Teal,Summer,3.0,true,2-Day Shipping,true,true,9,Cash,Monthly,2/17/2025 18:42,YOUTH,GOOD
284,32,Male,Sweater,Clothing,30,Montana,West Region,S,Maroon,Fall,3.2,true,Next Day Air,true,true,16,Venmo,Annually,1/28/2025 10:30,YOUTH,GOOD
285,63,Male,Skirt,Clothing,45,Ohio,Midwest Region,M,Red,Summer,3.5,true,Standard,true,true,4,PayPal,Quarterly,5/9/2025 7:26,SENIOR,GOOD
286,29,Male,Handbag,Accessories,39,Kentucky,South Region,XL,Yellow,Summer,4.8,true,Express,true,true,3,Debit Card,Bi-Weekly,1/31/2025 15:06,YOUTH,EXCELLENT
287,27,Male,Jewelry,Accessories,51,Nebraska,Midwest Region,L,Gray,Summer,2.6,true,Store Pickup,true,true,6,Debit Card,Annually,2/6/2025 1:02,YOUTH,BAD
288,56,Male,Scarf,Accessories,37,Delaware,South Region,L,Blue,Spring,3.4,true,2-Day Shipping,true,true,18,Venmo,Fortnightly,5/7/2025 23:07,ADULT,GOOD
289,30,Male,T-shirt,Clothing,62,North Carolina,South Region,M,Lavender,Winter,3.7,true,2-Day Shipping,true,true,34,Venmo,Bi-Weekly,3/18/2025 18:48,YOUTH,GOOD
290,49,Male,Coat,Outerwear,85,New York,Northeast Region,M,Yellow,Fall,4.5,true,2-Day Shipping,true,true,26,Credit Card,Monthly,2/10/2025 16:12,ADULT,EXCELLENT
291,58,Male,T-shirt,Clothing,33,Colorado,West Region,M,Indigo,Winter,3.7,true,Standard,true,true,50,PayPal,Weekly,4/10/2025 2:23,ADULT,GOOD
292,57,Male,Dress,Clothing,26,Delaware,South Region,XL,Violet,Fall,3.3,true,Next Day Air,true,true,40,Bank Transfer,Monthly,6/18/2025 17:44,ADULT,GOOD
293,60,Male,Shoes,Footwear,99,Utah,West Region,M,Green,Spring,4.7,true,Free Shipping,true,true,24,Cash,Quarterly,6/28/2025 12:44,SENIOR,EXCELLENT
294,69,Male,Handbag,Accessories,39,Connecticut,Northeast Region,M,White,Spring,2.7,true,Express,true,true,33,PayPal,Annually,2/7/2025 17:16,SENIOR,BAD
295,70,Male,Skirt,Clothing,20,New Jersey,Northeast Region,M,Gold,Spring,4.6,true,Store Pickup,true,true,19,Credit Card,Every 3 Months,5/17/2025 17:42,SENIOR,EXCELLENT
